Date,BBAS3,SELIC,Cambio,IPCA
2017-05-22,8.029180526733398,0.1125,3.2857,0.035971291337952405
2017-05-23,8.21794605255127,0.1125,3.2648,0.035971291337952405
2017-05-24,8.363390922546387,0.1125,3.2623,0.035971291337952405
2017-05-25,8.396729469299316,0.1125,3.2818,0.035971291337952405
2017-05-26,8.745205879211426,0.1125,3.2608,0.035971291337952405
2017-05-29,8.745205879211426,0.1125,3.2703,0.035971291337952405
2017-05-30,8.787625312805176,0.1125,3.2653,0.035971291337952405
2017-05-31,8.587635040283203,0.1125,3.2431,0.035971291337952405
2017-06-01,8.496725082397461,0.1025,3.2301,0.0299836147163679
2017-06-02,8.508846282958984,0.1025,3.2395,0.0299836147163679
2017-06-05,8.363390922546387,0.1025,3.2814,0.0299836147163679
2017-06-06,8.66944694519043,0.1025,3.2811,0.0299836147163679
2017-06-07,8.705808639526367,0.1025,3.2741,0.0299836147163679
2017-06-08,8.575511932373047,0.1025,3.2832,0.0299836147163679
2017-06-09,8.43612003326416,0.1025,3.2734,0.0299836147163679
2017-06-12,8.236124038696289,0.1025,3.298,0.0299836147163679
2017-06-13,8.326862335205078,0.1025,3.3202,0.0299836147163679
2017-06-14,8.323826789855957,0.1025,3.283,0.0299836147163679
2017-06-16,8.354214668273926,0.1025,3.2886,0.0299836147163679
2017-06-19,8.244811058044434,0.1025,3.2969,0.0299836147163679
2017-06-20,7.90140438079834,0.1025,3.3139,0.0299836147163679
2017-06-21,7.858855247497559,0.1025,3.3241,0.0299836147163679
2017-06-22,7.90140438079834,0.1025,3.3356,0.0299836147163679
2017-06-23,7.743374824523926,0.1025,3.3336,0.0299836147163679
2017-06-26,8.196181297302246,0.1025,3.3122,0.0299836147163679
2017-06-27,7.931792736053467,0.1025,3.3166,0.0299836147163679
2017-06-28,8.019922256469727,0.1025,3.3024,0.0299836147163679
2017-06-29,8.07158374786377,0.1025,3.2946,0.0299836147163679
2017-06-30,8.144519805908203,0.1025,3.3076,0.0299836147163679
2017-07-03,8.256964683532715,0.1025,3.3009,0.027114579577881992
2017-07-04,8.299509048461914,0.1025,3.3044,0.027114579577881992
2017-07-05,8.256964683532715,0.1025,3.3187,0.027114579577881992
2017-07-06,8.202261924743652,0.1025,3.3058,0.027114579577881992
2017-07-07,8.092857360839844,0.1025,3.2889,0.027114579577881992
2017-07-10,8.177952766418457,0.1025,3.2644,0.027114579577881992
2017-07-11,8.5213623046875,0.1025,3.2516,0.027114579577881992
2017-07-12,8.764479637145996,0.1025,3.2258,0.027114579577881992
2017-07-13,8.843493461608887,0.1025,3.2102,0.027114579577881992
2017-07-14,8.937705039978027,0.1025,3.1893,0.027114579577881992
2017-07-17,8.892117500305176,0.1025,3.1815,0.027114579577881992
2017-07-18,8.89819622039795,0.1025,3.1662,0.027114579577881992
2017-07-19,8.928586959838867,0.1025,3.1527,0.027114579577881992
2017-07-20,9.007597923278809,0.1025,3.1396,0.027114579577881992
2017-07-21,8.937705039978027,0.1025,3.125,0.027114579577881992
2017-07-24,8.83741283416748,0.1025,3.1453,0.027114579577881992
2017-07-25,8.983283996582031,0.1025,3.155,0.027114579577881992
2017-07-26,8.764479637145996,0.1025,3.1651,0.027114579577881992
2017-07-27,8.68850326538086,0.0925,3.1507,0.027114579577881992
2017-07-28,8.679388046264648,0.0925,3.1451,0.027114579577881992
2017-07-31,8.721930503845215,0.0925,3.1301,0.027114579577881992
2017-08-01,8.90427303314209,0.0925,3.1154,0.024558041894743088
2017-08-02,9.262874603271484,0.0925,3.1262,0.024558041894743088
2017-08-03,9.323654174804688,0.0925,3.1188,0.024558041894743088
2017-08-04,9.381394386291504,0.0925,3.1218,0.024558041894743088
2017-08-07,9.52726936340332,0.0925,3.1261,0.024558041894743088
2017-08-08,9.52726936340332,0.0925,3.1314,0.024558041894743088
2017-08-09,9.351007461547852,0.0925,3.1458,0.024558041894743088
2017-08-10,9.396590232849121,0.0925,3.1537,0.024558041894743088
2017-08-11,9.39051342010498,0.0925,3.1689,0.024558041894743088
2017-08-14,9.448253631591797,0.0925,3.1882,0.024558041894743088
2017-08-15,9.402667999267578,0.0925,3.197,0.024558041894743088
2017-08-16,9.326692581176758,0.0925,3.1664,0.024558041894743088
2017-08-17,9.162590026855469,0.0925,3.1597,0.024558041894743088
2017-08-18,9.244640350341797,0.0925,3.1648,0.024558041894743088
2017-08-21,9.366206169128418,0.0925,3.1437,0.024558041894743088
2017-08-22,9.786638259887695,0.0925,3.1533,0.024558041894743088
2017-08-23,9.792756080627441,0.0925,3.1563,0.024558041894743088
2017-08-24,9.826410293579102,0.0925,3.1398,0.024558041894743088
2017-08-25,9.789697647094727,0.0925,3.1456,0.024558041894743088
2017-08-28,9.697920799255371,0.0925,3.1557,0.024558041894743088
2017-08-29,9.633673667907715,0.0925,3.1689,0.024558041894743088
2017-08-30,9.535778045654297,0.0925,3.1632,0.024558041894743088
2017-08-31,9.391990661621094,0.0925,3.1465,0.024558041894743088
2017-09-01,9.75604248046875,0.0925,3.1327,0.025377033135266736
2017-09-04,9.740752220153809,0.0925,3.1383,0.025377033135266736
2017-09-05,9.789697647094727,0.0925,3.1197,0.025377033135266736
2017-09-06,10.022205352783203,0.0925,3.1127,0.025377033135266736
2017-09-08,9.991612434387207,0.0825,3.0902,0.025377033135266736
2017-09-11,10.349549293518066,0.0825,3.0846,0.025377033135266736
2017-09-12,10.234960556030273,0.0825,3.1138,0.025377033135266736
2017-09-13,10.299348831176758,0.0825,3.1337,0.025377033135266736
2017-09-14,10.308551788330078,0.0825,3.1348,0.025377033135266736
2017-09-15,10.458794593811035,0.0825,3.1249,0.025377033135266736
2017-09-18,10.6029052734375,0.0825,3.1233,0.025377033135266736
2017-09-19,10.590639114379883,0.0825,3.1317,0.025377033135266736
2017-09-20,10.658095359802246,0.0825,3.1275,0.025377033135266736
2017-09-21,10.891124725341797,0.0825,3.1341,0.025377033135266736
2017-09-22,10.823668479919434,0.0825,3.1279,0.025377033135266736
2017-09-25,10.670357704162598,0.0825,3.1406,0.025377033135266736
2017-09-26,10.731679916381836,0.0825,3.1668,0.025377033135266736
2017-09-27,10.67648983001709,0.0825,3.1926,0.025377033135266736
2017-09-28,10.587571144104004,0.0825,3.1865,0.025377033135266736
2017-09-29,10.70102596282959,0.0825,3.1674,0.025377033135266736
2017-10-02,10.716354370117188,0.0825,3.1636,0.02701338188154323
2017-10-03,11.151752471923828,0.0825,3.1496,0.02701338188154323
2017-10-04,11.099628448486328,0.0825,3.1309,0.02701338188154323
2017-10-05,11.280533790588379,0.0825,3.1341,0.02701338188154323
2017-10-06,11.344924926757812,0.0825,3.1642,0.02701338188154323
2017-10-09,11.219210624694824,0.0825,3.1764,0.02701338188154323
2017-10-10,11.458373069763184,0.0825,3.1682,0.02701338188154323
2017-10-11,11.467569351196289,0.0825,3.1633,0.02701338188154323
2017-10-13,11.473702430725098,0.0825,3.1567,0.02701338188154323
2017-10-16,11.498229026794434,0.0825,3.1601,0.02701338188154323
2017-10-17,11.516631126403809,0.0825,3.1763,0.02701338188154323
2017-10-18,11.476770401000977,0.0825,3.1667,0.02701338188154323
2017-10-19,11.400115966796875,0.0825,3.1727,0.02701338188154323
2017-10-20,11.501296997070312,0.0825,3.1827,0.02701338188154323
2017-10-23,11.099628448486328,0.0825,3.1997,0.02701338188154323
2017-10-24,11.200811386108398,0.0825,3.2464,0.02701338188154323
2017-10-25,11.301997184753418,0.0825,3.2381,0.02701338188154323
2017-10-26,11.240670204162598,0.075,3.2438,0.02701338188154323
2017-10-27,11.191610336303711,0.075,3.2795,0.02701338188154323
2017-10-30,10.796073913574219,0.075,3.2541,0.02701338188154323
2017-10-31,10.559979438781738,0.075,3.2763,0.02701338188154323
2017-11-01,10.425063133239746,0.075,3.273,0.028038549960881287
2017-11-03,10.238027572631836,0.075,3.2914,0.028038549960881287
2017-11-06,10.15523910522461,0.075,3.2845,0.028038549960881287
2017-11-07,9.646249771118164,0.075,3.2727,0.028038549960881287
2017-11-08,10.152172088623047,0.075,3.2503,0.028038549960881287
2017-11-09,9.891546249389648,0.075,3.2509,0.028038549960881287
2017-11-10,9.597193717956543,0.075,3.2655,0.028038549960881287
2017-11-13,9.61252212524414,0.075,3.2867,0.028038549960881287
2017-11-14,9.382558822631836,0.075,3.2828,0.028038549960881287
2017-11-16,9.827154159545898,0.075,3.2802,0.028038549960881287
2017-11-17,9.992733001708984,0.075,3.2782,0.028038549960881287
2017-11-20,9.992733001708984,0.075,3.2608,0.028038549960881287
2017-11-21,10.164438247680664,0.075,3.2585,0.028038549960881287
2017-11-22,10.106781959533691,0.075,3.2555,0.028038549960881287
2017-11-23,10.119133949279785,0.075,3.2365,0.028038549960881287
2017-11-24,10.063570022583008,0.075,3.2294,0.028038549960881287
2017-11-27,9.927740097045898,0.075,3.2212,0.028038549960881287
2017-11-28,10.075913429260254,0.075,3.2226,0.028038549960881287
2017-11-29,9.61904239654541,0.075,3.213,0.028038549960881287
2017-11-30,9.23934555053711,0.075,3.261,0.028038549960881287
2017-12-01,9.50173568725586,0.075,3.263,0.029473499083459087
2017-12-04,9.733260154724121,0.075,3.25,0.029473499083459087
2017-12-05,9.591259002685547,0.075,3.2316,0.029473499083459087
2017-12-06,9.881434440612793,0.075,3.2348,0.029473499083459087
2017-12-07,9.498648643493652,0.07,3.2886,0.029473499083459087
2017-12-08,9.554217338562012,0.07,3.2805,0.029473499083459087
2017-12-11,9.477041244506836,0.07,3.2839,0.029473499083459087
2017-12-12,9.688329696655273,0.07,3.3143,0.029473499083459087
2017-12-13,9.456174850463867,0.07,3.303,0.029473499083459087
2017-12-14,9.419032096862793,0.07,3.3326,0.029473499083459087
2017-12-15,9.471651077270508,0.07,3.3176,0.029473499083459087
2017-12-18,9.598563194274902,0.07,3.2875,0.029473499083459087
2017-12-19,9.542845726013184,0.07,3.2877,0.029473499083459087
2017-12-20,9.54903507232666,0.07,3.2903,0.029473499083459087
2017-12-21,9.654274940490723,0.07,3.3039,0.029473499083459087
2017-12-22,9.688329696655273,0.07,3.3203,0.029473499083459087
2017-12-26,9.793564796447754,0.07,3.3194,0.029473499083459087
2017-12-27,9.914283752441406,0.07,3.3024,0.029473499083459087
2017-12-28,9.849284172058105,0.07,3.3074,0.029473499083459087
2017-12-29,9.849284172058105,0.07,3.3074,0.029473499083459087
2018-01-02,10.192864418029785,0.07,3.2691,0.02855048040526098
2018-01-03,10.322867393493652,0.07,3.2529,0.02855048040526098
2018-01-04,10.421916007995605,0.07,3.2312,0.02855048040526098
2018-01-05,10.421916007995605,0.07,3.2403,0.02855048040526098
2018-01-08,10.446675300598145,0.07,3.2351,0.02855048040526098
2018-01-09,10.347627639770508,0.07,3.2391,0.02855048040526098
2018-01-10,10.304293632507324,0.07,3.2461,0.02855048040526098
2018-01-11,10.539536476135254,0.07,3.2295,0.02855048040526098
2018-01-12,10.564298629760742,0.07,3.2192,0.02855048040526098
2018-01-15,10.616925239562988,0.07,3.1957,0.02855048040526098
2018-01-16,10.709778785705566,0.07,3.2213,0.02855048040526098
2018-01-17,10.963593482971191,0.07,3.2318,0.02855048040526098
2018-01-18,10.889307022094727,0.07,3.2123,0.02855048040526098
2018-01-19,10.818114280700684,0.07,3.2081,0.02855048040526098
2018-01-22,10.855257034301758,0.07,3.1928,0.02855048040526098
2018-01-23,10.901690483093262,0.07,3.2243,0.02855048040526098
2018-01-24,11.7590913772583,0.07,3.1964,0.02855048040526098
2018-01-25,11.7590913772583,0.07,3.138,0.02855048040526098
2018-01-26,12.124333381652832,0.07,3.1444,0.02855048040526098
2018-01-29,12.056238174438477,0.07,3.1648,0.02855048040526098
2018-01-30,12.009806632995605,0.07,3.1655,0.02855048040526098
2018-01-31,12.282194137573242,0.07,3.1618,0.02855048040526098
2018-02-01,12.316246032714844,0.07,3.1724,0.028447963662471265
2018-02-02,12.149099349975586,0.07,3.2054,0.028447963662471265
2018-02-05,11.786948204040527,0.07,3.2349,0.028447963662471265
2018-02-06,12.303864479064941,0.07,3.2607,0.028447963662471265
2018-02-07,12.316246032714844,0.07,3.2461,0.028447963662471265
2018-02-08,11.92933464050293,0.0675,3.2686,0.028447963662471265
2018-02-09,11.706465721130371,0.0675,3.2815,0.028447963662471265
2018-02-14,12.2450532913208,0.0675,3.2531,0.028447963662471265
2018-02-15,12.350295066833496,0.0675,3.2202,0.028447963662471265
2018-02-16,12.474103927612305,0.0675,3.2375,0.028447963662471265
2018-02-19,12.266719818115234,0.0675,3.2341,0.028447963662471265
2018-02-20,12.628873825073242,0.0675,3.2501,0.028447963662471265
2018-02-21,12.727917671203613,0.0675,3.2549,0.028447963662471265
2018-02-22,13.124122619628906,0.0675,3.2592,0.028447963662471265
2018-02-23,13.124122619628906,0.0675,3.2411,0.028447963662471265
2018-02-26,13.31602954864502,0.0675,3.2345,0.028447963662471265
2018-02-27,13.186027526855469,0.0675,3.2377,0.028447963662471265
2018-02-28,12.938407897949219,0.0675,3.2443,0.028447963662471265
2018-03-01,13.031262397766113,0.0675,3.2614,0.02680655045363345
2018-03-02,13.13888931274414,0.0675,3.2608,0.02680655045363345
2018-03-05,13.247859954833984,0.0675,3.2576,0.02680655045363345
2018-03-06,13.540523529052734,0.0675,3.224,0.02680655045363345
2018-03-07,13.447124481201172,0.0675,3.2312,0.02680655045363345
2018-03-08,13.51872444152832,0.0675,3.2512,0.02680655045363345
2018-03-09,13.609020233154297,0.0675,3.249,0.02680655045363345
2018-03-12,13.537410736083984,0.0675,3.26,0.02680655045363345
2018-03-13,13.366384506225586,0.0675,3.2486,0.02680655045363345
2018-03-14,13.25096321105957,0.0675,3.2578,0.02680655045363345
2018-03-15,13.222888946533203,0.0675,3.2853,0.02680655045363345
2018-03-16,13.2260103225708,0.0675,3.2899,0.02680655045363345
2018-03-19,12.914079666137695,0.0675,3.2905,0.02680655045363345
2018-03-20,12.96398639678955,0.0675,3.2975,0.02680655045363345
2018-03-21,13.179222106933594,0.0675,3.2915,0.02680655045363345
2018-03-22,12.94215202331543,0.065,3.3027,0.02680655045363345
2018-03-23,12.85168743133545,0.065,3.3035,0.02680655045363345
2018-03-26,12.939030647277832,0.065,3.3028,0.02680655045363345
2018-03-27,12.617741584777832,0.065,3.325,0.02680655045363345
2018-03-28,12.577186584472656,0.065,3.3374,0.02680655045363345
2018-03-29,12.798662185668945,0.065,3.3232,0.02680655045363345
2018-04-02,12.555355072021484,0.065,3.3098,0.027626847278442
2018-04-03,12.39002513885498,0.065,3.3133,0.027626847278442
2018-04-04,12.492961883544922,0.065,3.3532,0.027626847278442
2018-04-05,12.857928276062012,0.065,3.319,0.027626847278442
2018-04-06,12.68948745727539,0.065,3.366,0.027626847278442
2018-04-09,12.227826118469238,0.065,3.3897,0.027626847278442
2018-04-10,12.081214904785156,0.065,3.4189,0.027626847278442
2018-04-11,12.181031227111816,0.065,3.4046,0.027626847278442
2018-04-12,12.149834632873535,0.065,3.3852,0.027626847278442
2018-04-13,11.741206169128418,0.065,3.4099,0.027626847278442
2018-04-16,11.323214530944824,0.065,3.4257,0.027626847278442
2018-04-17,11.594592094421387,0.065,3.4035,0.027626847278442
2018-04-18,11.8597412109375,0.065,3.3838,0.027626847278442
2018-04-19,11.865978240966797,0.065,3.3971,0.027626847278442
2018-04-20,11.734966278076172,0.065,3.4096,0.027626847278442
2018-04-23,11.522850036621094,0.065,3.4415,0.027626847278442
2018-04-24,11.41055965423584,0.065,3.4661,0.027626847278442
2018-04-25,11.560283660888672,0.065,3.5034,0.027626847278442
2018-04-26,11.650745391845703,0.065,3.4971,0.027626847278442
2018-04-27,11.650745391845703,0.065,3.467,0.027626847278442
2018-04-30,11.44798755645752,0.065,3.4805,0.027626847278442
2018-05-02,11.235871315002441,0.065,3.5418,0.028548853222565285
2018-05-03,10.917696952819824,0.065,3.5478,0.028548853222565285
2018-05-04,10.89586353302002,0.065,3.5302,0.028548853222565285
2018-05-07,10.883384704589844,0.065,3.5452,0.028548853222565285
2018-05-08,11.179723739624023,0.065,3.5782,0.028548853222565285
2018-05-09,11.650745391845703,0.065,3.5937,0.028548853222565285
2018-05-10,11.223394393920898,0.065,3.5561,0.028548853222565285
2018-05-11,11.170365333557129,0.065,3.571,0.028548853222565285
2018-05-14,10.892742156982422,0.065,3.6091,0.028548853222565285
2018-05-15,10.596405982971191,0.065,3.6747,0.028548853222565285
2018-05-16,10.752372741699219,0.065,3.6797,0.028548853222565285
2018-05-17,10.253278732299805,0.065,3.6868,0.028548853222565285
2018-05-18,10.197132110595703,0.065,3.7497,0.028548853222565285
2018-05-21,9.95382308959961,0.065,3.7066,0.028548853222565285
2018-05-22,10.174893379211426,0.065,3.6496,0.028548853222565285
2018-05-23,9.95506477355957,0.065,3.6501,0.028548853222565285
2018-05-24,9.650443077087402,0.065,3.643,0.028548853222565285
2018-05-25,9.44946002960205,0.065,3.6581,0.028548853222565285
2018-05-28,8.755433082580566,0.065,3.7086,0.028548853222565285
2018-05-29,8.953276634216309,0.065,3.7283,0.028548853222565285
2018-05-30,9.53739070892334,0.065,3.7364,0.028548853222565285
2018-06-01,9.628459930419922,0.065,3.7407,0.043909560762924515
2018-06-04,9.766639709472656,0.065,3.7418,0.043909560762924515
2018-06-05,9.144843101501465,0.065,3.7746,0.043909560762924515
2018-06-06,8.692622184753418,0.065,3.8187,0.043909560762924515
2018-06-07,8.344042778015137,0.065,3.8994,0.043909560762924515
2018-06-08,8.463374137878418,0.065,3.7853,0.043909560762924515
2018-06-11,8.183879852294922,0.065,3.6907,0.043909560762924515
2018-06-12,8.501118659973145,0.065,3.7038,0.043909560762924515
2018-06-13,8.346781730651855,0.065,3.7048,0.043909560762924515
2018-06-14,7.968813896179199,0.065,3.7051,0.043909560762924515
2018-06-15,7.874323844909668,0.065,3.7732,0.043909560762924515
2018-06-18,7.723138332366943,0.065,3.7537,0.043909560762924515
2018-06-19,8.26488971710205,0.065,3.756,0.043909560762924515
2018-06-20,8.5042724609375,0.065,3.7329,0.043909560762924515
2018-06-21,8.1924467086792,0.065,3.7888,0.043909560762924515
2018-06-22,8.220794677734375,0.065,3.7657,0.043909560762924515
2018-06-25,8.460176467895508,0.065,3.7754,0.043909560762924515
2018-06-26,8.560965538024902,0.065,3.7715,0.043909560762924515
2018-06-27,8.384580612182617,0.065,3.8352,0.043909560762924515
2018-06-28,8.866488456726074,0.065,3.8515,0.043909560762924515
2018-06-29,9.023975372314453,0.065,3.8552,0.043909560762924515
2018-07-02,9.257054328918457,0.065,3.9049,0.044846829921629805
2018-07-03,9.338947296142578,0.065,3.8914,0.044846829921629805
2018-07-04,9.606674194335938,0.065,3.9052,0.044846829921629805
2018-07-05,9.383045196533203,0.065,3.9186,0.044846829921629805
2018-07-06,9.279102325439453,0.065,3.9258,0.044846829921629805
2018-07-10,9.200357437133789,0.065,3.8446,0.044846829921629805
2018-07-11,9.383045196533203,0.065,3.8411,0.044846829921629805
2018-07-12,9.562576293945312,0.065,3.8558,0.044846829921629805
2018-07-13,9.805106163024902,0.065,3.8739,0.044846829921629805
2018-07-16,9.698019027709961,0.065,3.8573,0.044846829921629805
2018-07-17,10.022439956665039,0.065,3.8665,0.044846829921629805
2018-07-18,9.959444046020508,0.065,3.8468,0.044846829921629805
2018-07-19,9.871253967285156,0.065,3.8841,0.044846829921629805
2018-07-20,10.394107818603516,0.065,3.7787,0.044846829921629805
2018-07-23,10.324813842773438,0.065,3.7909,0.044846829921629805
2018-07-24,10.406705856323242,0.065,3.7453,0.044846829921629805
2018-07-25,10.573640823364258,0.065,3.7114,0.044846829921629805
2018-07-26,10.23032283782959,0.065,3.7237,0.044846829921629805
2018-07-27,10.35631275177002,0.065,3.7158,0.044846829921629805
2018-07-30,10.35945987701416,0.065,3.7149,0.044846829921629805
2018-07-31,10.23661994934082,0.065,3.7543,0.044846829921629805
2018-08-01,10.38465690612793,0.065,3.7485,0.04192680684170136
2018-08-02,10.466550827026367,0.065,3.7639,0.04192680684170136
2018-08-03,10.781523704528809,0.065,3.7195,0.04192680684170136
2018-08-06,10.803573608398438,0.065,3.7208,0.04192680684170136
2018-08-07,10.573640823364258,0.065,3.7112,0.04192680684170136
2018-08-08,10.277567863464355,0.065,3.7513,0.04192680684170136
2018-08-09,10.583093643188477,0.065,3.8024,0.04192680684170136
2018-08-10,10.000391006469727,0.065,3.8466,0.04192680684170136
2018-08-13,10.047636985778809,0.065,3.8982,0.04192680684170136
2018-08-14,10.394107818603516,0.065,3.8806,0.04192680684170136
2018-08-15,10.173625946044922,0.065,3.9128,0.04192680684170136
2018-08-16,10.205123901367188,0.065,3.8804,0.04192680684170136
2018-08-17,9.84605598449707,0.065,3.9383,0.04192680684170136
2018-08-20,9.584628105163574,0.065,3.9424,0.04192680684170136
2018-08-21,9.203511238098145,0.065,3.9867,0.04192680684170136
2018-08-22,9.537209510803223,0.065,4.0734,0.04192680684170136
2018-08-23,9.2955961227417,0.065,4.0721,0.04192680684170136
2018-08-24,9.422754287719727,0.065,4.0848,0.04192680684170136
2018-08-27,9.712052345275879,0.065,4.0681,0.04192680684170136
2018-08-28,9.664366722106934,0.065,4.1186,0.04192680684170136
2018-08-29,9.861470222473145,0.065,4.1347,0.04192680684170136
2018-08-30,9.514949798583984,0.065,4.1806,0.04192680684170136
2018-08-31,9.568995475769043,0.065,4.1347,0.04192680684170136
2018-09-03,9.343278884887695,0.065,4.1273,0.04525564648017344
