,Date,Close PETR4,Volume PETR4,Close ITUB4,Volume ITUB4,Close VALE3,Volume VALE3,Close BBAS3,Volume BBAS3,Close BBSE3,Volume BBSE3,Close B3SA3,Volume B3SA3,Close SAPR11,Volume SAPR11,SELIC,IPCA,Cambio
28,2017-02-10,4.6848649978637695,44467000,21.475271224975586,34500675,18.316579818725586,5036400,9.499489784240723,12886800,13.746455192565918,7007400,4.759274482727051,22325400,,,0.13,0.04758793351512036,3.1149
29,2017-02-13,4.696892738342285,36439100,21.373409271240234,14685825,19.997468948364258,11344600,9.560422897338867,9782400,14.22511100769043,4704400,4.784590721130371,21303000,,,0.13,0.04758793351512036,3.1169
30,2017-02-14,4.75703239440918,34417400,21.4431095123291,20899230,19.210071563720703,4651000,9.590889930725098,12225200,14.040628433227539,3377400,4.761806011199951,22467900,,,0.13,0.04758793351512036,3.0998
31,2017-02-15,4.7630462646484375,47953300,22.343711853027344,41963625,18.88618278503418,6626600,9.706659317016602,18362000,14.384664535522461,3363200,4.951671123504639,95784000,,,0.13,0.04758793351512036,3.0773
32,2017-02-16,4.769060134887695,37276900,21.90949249267578,27257010,18.858261108398438,5231900,10.020469665527344,34150800,14.708756446838379,8312000,4.956733226776123,43558500,,,0.13,0.04758793351512036,3.0504
33,2017-02-17,4.693885803222656,24866600,21.898771286010742,15441195,19.02579116821289,5909200,10.02656078338623,21409600,14.756523132324219,4232400,4.9871110916137695,28211700,,,0.13,0.04758793351512036,3.0944
34,2017-02-20,4.787102222442627,33514000,22.000625610351562,7212645,20.343690872192383,6047300,10.188035011291504,10017600,14.78732681274414,1325000,4.9364824295043945,17555700,,,0.13,0.04758793351512036,3.0912
35,2017-02-21,4.838220596313477,33685800,22.320486068725586,15462975,19.84668731689453,6307900,10.358644485473633,14832200,15.090262413024902,2384300,5.063058376312256,18421800,,,0.13,0.04758793351512036,3.0964
36,2017-02-22,4.720948219299316,45255400,22.386056900024414,16458915,19.372020721435547,6845300,10.386070251464844,13697200,15.054322242736816,2410700,5.070651054382324,20746200,,,0.13,0.04758793351512036,3.0818
37,2017-02-23,4.678850173950195,41208700,22.047286987304688,26767620,18.52320098876953,12566100,10.160611152648926,17344600,15.054322242736816,3914300,4.939013481140137,33502800,,,0.1225,0.04758793351512036,3.0632
38,2017-02-24,4.564584732055664,30412200,21.8724422454834,10437405,18.271907806396484,9984400,10.08444881439209,13117000,14.694907188415527,2886000,4.814969062805176,19166100,,,0.1225,0.04758793351512036,3.0987
39,2017-03-01,4.666822910308838,25661000,21.83690643310547,14119215,18.52320098876953,3262200,10.23677921295166,11335200,14.592218399047852,5382600,4.835218906402588,25821300,,,0.1225,0.04571034884885772,3.097
40,2017-03-02,4.543536186218262,38490800,21.612796783447266,14091990,17.568281173706055,6860100,10.141007423400879,13738800,14.859210968017578,3507200,4.733959197998047,22822500,,,0.1225,0.04571034884885772,3.1132
41,2017-03-03,4.606683731079102,24516800,22.006362915039062,10413810,17.76932144165039,6887300,10.634955406188965,22167200,15.198087692260742,3621700,4.759274482727051,24418800,,,0.1225,0.04571034884885772,3.1358
42,2017-03-06,4.540529727935791,23325000,21.91889762878418,13699125,17.367246627807617,6393900,10.720329284667969,18027400,15.121070861816406,6465100,4.7288947105407715,26613300,,,0.1225,0.04571034884885772,3.1105
43,2017-03-07,4.564584732055664,30927300,21.552675247192383,12717870,17.2667293548584,6653500,10.589214324951172,10397600,14.967036247253418,2652000,4.675734519958496,14738700,,,0.1225,0.04571034884885772,3.1179
44,2017-03-08,4.375146865844727,49300700,21.30670166015625,14212110,16.819982528686523,5789100,10.339198112487793,14417800,14.777060508728027,4439500,4.640293121337891,18601500,,,0.1225,0.04571034884885772,3.1471
45,2017-03-09,4.360111236572266,46467600,21.37228775024414,14748195,16.85348892211914,8743900,10.232483863830566,8723800,14.79759693145752,4474200,4.607383728027344,26474400,,,0.1225,0.04571034884885772,3.1729
46,2017-03-10,4.302979946136475,42454600,21.383224487304688,15477990,16.557519912719727,5574100,10.272119522094727,11601000,14.88488483428955,3814600,4.731427192687988,22502400,,,0.1225,0.04571034884885772,3.1617
47,2017-03-13,4.321020126342773,28295100,21.771320343017578,10775655,17.316987991333008,5780300,10.38188362121582,7597200,14.81300163269043,3018700,4.7871222496032715,15329400,,,0.1225,0.04571034884885772,3.1535
48,2017-03-14,4.086476802825928,67172700,21.558137893676758,14442120,17.40633773803711,4101000,10.361144065856934,13404200,14.890018463134766,2460800,4.759274482727051,22334100,,,0.1225,0.04571034884885772,3.1633
49,2017-03-15,4.269901752471924,55593200,21.765850067138672,23600280,18.60696792602539,7401600,10.446696281433105,19174600,15.126203536987305,3179100,4.880786895751953,44869200,,,0.1225,0.04571034884885772,3.1623
50,2017-03-16,4.122560024261475,35362300,21.487083435058594,22656975,18.165803909301758,4529000,10.306144714355469,11298800,15.480485916137695,5056900,4.637760639190674,57393000,,,0.1225,0.04571034884885772,3.1074
51,2017-03-17,3.9571774005889893,81797400,20.869421005249023,32770485,17.47893524169922,14673300,10.025042533874512,22519400,15.069726943969727,5478700,4.609914302825928,61902600,,,0.1225,0.04571034884885772,3.1069
52,2017-03-20,4.089484691619873,52351600,21.098983764648438,19581870,17.663219451904297,3340900,10.006707191467285,15928800,14.890018463134766,3071700,4.660544395446777,23551200,,,0.1225,0.04571034884885772,3.0892
53,2017-03-21,3.9090652465820312,46384300,20.64531135559082,26307600,16.216875076293945,6509400,9.768381118774414,14967400,14.771926879882812,3587700,4.650418758392334,33728700,,,0.1225,0.04571034884885772,3.0759
54,2017-03-22,4.107524871826172,62807700,20.81475257873535,14168385,16.41791343688965,7020200,10.098373413085938,17915400,15.121070861816406,4095100,4.794716835021973,74615400,,,0.1225,0.04571034884885772,3.0933
55,2017-03-23,4.08046293258667,36467200,20.699968338012695,14322000,16.328563690185547,7074400,10.098373413085938,11056200,14.93623161315918,1750900,4.733959197998047,116647800,,,0.1225,0.04571034884885772,3.1242
56,2017-03-24,4.053399562835693,30084700,20.924081802368164,10761300,16.19454002380371,3917800,10.14420223236084,9336400,14.895151138305664,1164400,4.7364912033081055,49653300,,,0.1225,0.04571034884885772,3.1276
57,2017-03-27,4.140603542327881,32021200,21.07712745666504,10253925,16.412328720092773,6849000,10.177812576293945,8150400,14.566549301147461,3088200,4.7288947105407715,35737500,,,0.1225,0.04571034884885772,3.125
58,2017-03-28,4.194727420806885,44850600,21.00606346130371,15937845,16.646869659423828,4456400,10.113648414611816,9166800,14.710315704345703,3779100,4.726365566253662,65990100,,,0.1225,0.04571034884885772,3.1297
59,2017-03-29,4.3450775146484375,43051400,21.317636489868164,13024935,16.81439781188965,3106200,10.480307579040527,18763800,15.090262413024902,2540300,4.898510456085205,172466700,,,0.1225,0.04571034884885772,3.1223
60,2017-03-30,4.3450775146484375,32928600,21.06619644165039,16820760,16.80881690979004,2264400,10.410030364990234,13016800,15.121070861816406,2228000,4.908633708953857,36105900,,,0.1225,0.04571034884885772,3.1241
61,2017-03-31,4.357104301452637,33553000,20.71636199951172,15850395,16.635698318481445,4009400,10.318363189697266,13808800,14.992709159851074,1974300,4.883320331573486,30193200,,,0.1225,0.04571034884885772,3.1678
62,2017-04-03,4.411230564117432,39427200,21.055259704589844,18699780,16.479339599609375,4092200,10.348919868469238,7270000,14.99783992767334,2695800,4.923824310302734,31493700,,,0.1225,0.04082530895263514,3.1161
63,2017-04-04,4.4653544425964355,24132000,21.164579391479492,15959460,17.115951538085938,2444400,10.388642311096191,11750200,15.018380165100098,2095400,4.984580993652344,21591300,,,0.1225,0.04082530895263514,3.1225
64,2017-04-05,4.38115930557251,49920900,20.776508331298828,15248970,16.445833206176758,6253600,10.21142292022705,9555000,14.766788482666016,2388200,4.931418418884277,36186900,,,0.1225,0.04082530895263514,3.0917
65,2017-04-06,4.369131565093994,34602700,20.612512588500977,16967280,16.1442813873291,5813500,9.973097801208496,11873800,14.725714683532715,3137300,4.8478779792785645,31279800,,,0.1225,0.04082530895263514,3.1154
66,2017-04-07,4.42025089263916,33024900,20.77102279663086,14904120,16.278301239013672,7506100,9.930320739746094,10659800,14.874614715576172,4580400,4.926356315612793,23320200,,,0.1225,0.04082530895263514,3.1296
67,2017-04-10,4.492417335510254,37906000,20.73276710510254,21363705,16.211294174194336,3787400,10.018930435180664,15373800,14.581949234008789,6069300,4.888381481170654,42619500,,,0.1225,0.04082530895263514,3.1403
68,2017-04-11,4.414236068725586,38593200,20.694503784179688,19088685,16.004674911499023,5097200,10.028093338012695,18889800,14.741121292114258,4943200,4.845346450805664,41584200,,,0.1225,0.04082530895263514,3.1418
69,2017-04-12,4.405215740203857,42628900,20.66716957092285,21021825,15.312213897705078,6287000,9.863100051879883,21608200,14.592218399047852,5509600,4.825094699859619,36758400,,,0.1225,0.04082530895263514,3.1457
70,2017-04-13,4.233818054199219,44572600,20.290008544921875,14683020,15.312213897705078,4377900,9.349776268005371,23700600,14.417645454406738,3403400,4.685862064361572,41162400,,,0.1125,0.04082530895263514,3.1263
71,2017-04-17,4.293957710266113,46459500,21.197376251220703,17636355,15.317797660827637,5372400,9.78365707397461,19233400,14.93623161315918,3573700,4.949138641357422,64202400,,,0.1125,0.04082530895263514,3.103
72,2017-04-18,4.239832878112793,45349800,21.12085723876953,19389810,14.859888076782227,7202100,9.878377914428711,15643200,14.88488483428955,3393600,4.9871110916137695,42984600,,,0.1125,0.04082530895263514,3.0952
73,2017-04-19,4.089484691619873,41014100,20.93501091003418,13709685,14.893388748168945,6326900,9.517828941345215,12078600,14.607625007629395,2048400,4.888381481170654,39215100,,,0.1125,0.04082530895263514,3.1288
74,2017-04-20,4.173679351806641,28227600,20.62890625,16395555,15.664027214050293,4599100,9.594217300415039,8913200,14.900288581848145,2763100,4.8478779792785645,19623000,,,0.1125,0.04082530895263514,3.1447
75,2017-04-24,4.218783855438232,27546200,21.02792739868164,20766900,15.840363502502441,3353600,9.869211196899414,15247800,14.854077339172363,3343900,4.814969062805176,122359500,,,0.1125,0.04082530895263514,3.1245
76,2017-04-25,4.3119988441467285,32268100,21.164579391479492,12839805,16.359722137451172,4663300,9.930320739746094,10072600,15.002976417541504,4370100,4.850409984588623,30255300,,,0.1125,0.04082530895263514,3.1571
77,2017-04-26,4.209763526916504,37045000,21.202848434448242,14265075,16.001937866210938,5958400,9.811155319213867,13037600,15.074860572814941,10321200,4.832690715789795,22674000,,,0.1125,0.04082530895263514,3.1841
78,2017-04-27,4.128574371337891,29078500,21.32309913635254,39862845,15.482583999633789,9359600,9.948652267456055,12500200,14.900288581848145,3276100,4.797248363494873,32738700,,,0.1125,0.04082530895263514,3.1757
79,2017-04-28,4.200741291046143,31061200,21.459754943847656,18079380,15.851905822753906,4813800,10.037260055541992,8129400,15.346988677978516,3440500,4.812438011169434,27256200,,,0.1125,0.04082530895263514,3.1978
80,2017-05-02,4.206754684448242,37830100,21.89993667602539,35926440,16.19236946105957,7808800,10.355030059814453,15989800,15.316180229187012,6215800,4.949138641357422,34873800,,,0.1125,0.035971291337952405,3.1718
81,2017-05-03,4.257874011993408,38357600,21.539037704467773,31919910,15.188282012939453,7963600,10.321420669555664,8382600,15.259700775146484,2110200,4.939013481140137,15413400,,,0.1125,0.035971291337952405,3.1483
82,2017-05-04,4.089484691619873,37695400,20.833646774291992,22306185,14.628530502319336,7726700,9.887543678283691,15072400,14.915690422058105,2776900,4.885852336883545,30371100,,,0.1125,0.035971291337952405,3.1774
83,2017-05-05,4.272909641265869,32788100,21.161731719970703,18967740,15.032476425170898,4286600,10.116703033447266,9927800,14.977307319641113,1583600,4.923824310302734,13473300,,,0.1125,0.035971291337952405,3.1758
84,2017-05-08,4.233818054199219,36464300,21.210948944091797,13419780,15.020934104919434,4552200,9.863100051879883,9507000,15.331582069396973,3086400,4.911166191101074,11280000,,,0.1125,0.035971291337952405,3.1932
85,2017-05-09,4.251860618591309,28008600,21.26563262939453,8892840,15.29215145111084,3980000,9.899764060974121,9771600,15.490754127502441,2754400,4.931418418884277,21118200,,,0.1125,0.035971291337952405,3.1851
86,2017-05-10,4.4292707443237305,46271700,21.369524002075195,13250490,15.326778411865234,4532500,10.190033912658691,11147000,15.598577499389648,4797000,5.040274143218994,31265100,,,0.1125,0.035971291337952405,3.16
87,2017-05-11,4.456334590911865,29318000,21.735898971557617,14011635,15.188282012939453,3413600,10.507804870605469,27938800,15.624249458312988,2308200,5.065589427947998,17933100,,,0.1125,0.035971291337952405,3.1553
88,2017-05-12,4.6457743644714355,83518200,21.94367790222168,31052010,14.95168685913086,3855800,10.813355445861816,21332000,15.999069213867188,3331600,5.098499298095703,34463700,,,0.1125,0.035971291337952405,3.1284
89,2017-05-15,4.714934349060059,46914700,22.036638259887695,15654870,15.378708839416504,7381800,10.617802619934082,12296000,15.91691780090332,2775900,5.159255504608154,21222900,,,0.1125,0.035971291337952405,3.1005
90,2017-05-16,4.720948219299316,34469300,22.009296417236328,17870490,15.730721473693848,7050000,10.617802619934082,17371400,16.245525360107422,2856500,5.2250776290893555,34154400,,,0.1125,0.035971291337952405,3.0918
91,2017-05-17,4.693885803222656,30023400,21.560914993286133,22557975,15.48835277557373,5442000,10.330588340759277,12964800,15.96826457977295,3436600,5.189634799957275,27604800,,,0.1125,0.035971291337952405,3.107
92,2017-05-18,3.954169273376465,142924900,18.963546752929688,115408920,15.499895095825195,20151200,8.274248123168945,65887200,14.335494041442871,10984600,4.751678466796875,152658000,,,0.1125,0.035971291337952405,3.3756
93,2017-05-19,4.095499515533447,70983900,19.455669403076172,48070110,15.72495174407959,6492700,8.549240112304688,35617800,14.664100646972656,6089800,4.8478779792785645,64522200,,,0.1125,0.035971291337952405,3.2872
94,2017-05-22,4.029344081878662,55014900,19.072898864746094,39509745,16.111581802368164,7988700,8.152029037475586,27283000,14.53060245513916,4350900,4.685862064361572,64643100,,,0.1125,0.035971291337952405,3.2857
95,2017-05-23,4.056406497955322,48520100,19.37364959716797,31490580,16.307783126831055,5465400,8.343679428100586,17227600,14.967036247253418,2884700,4.723689556121826,37200900,,,0.1125,0.035971291337952405,3.2648
96,2017-05-24,4.22479772567749,54065800,19.532230377197266,31542555,15.880755424499512,4327900,8.491353034973145,24206000,15.311044692993164,3959700,4.7770490646362305,24516300,,,0.1125,0.035971291337952405,3.2623
97,2017-05-25,4.1315813064575195,45030800,19.165861129760742,35798235,15.984627723693848,3999300,8.525196075439453,18383800,15.228894233703613,2303400,4.708443641662598,36743100,,,0.1125,0.035971291337952405,3.2818
98,2017-05-26,4.113539695739746,63326900,19.685333251953125,29950965,16.076955795288086,2957000,8.879009246826172,20298000,15.28023910522461,4741000,4.858360767364502,28137300,,,0.1125,0.035971291337952405,3.2608
99,2017-05-29,4.113539695739746,0,19.685333251953125,0,16.076955795288086,0,8.879009246826172,0,15.28023910522461,0,4.858360767364502,0,,,0.1125,0.035971291337952405,3.2703
100,2017-05-30,4.0173163414001465,34663800,19.647062301635742,8824365,16.503986358642578,3075700,8.922077178955078,8749400,15.244298934936523,1716400,4.812624454498291,9353400,,,0.1125,0.035971291337952405,3.2653
101,2017-05-31,3.897037982940674,45628800,19.439268112182617,21521445,15.67878532409668,9452200,8.719021797180176,20885200,14.941365242004395,6150000,4.680491924285889,44879400,,,0.1125,0.035971291337952405,3.2431
102,2017-06-01,3.8549396991729736,42873400,19.20960235595703,14860890,15.390251159667969,6907500,8.62672233581543,12395800,15.326449394226074,3678800,4.710982799530029,21665400,,,0.1025,0.0299836147163679,3.2301
103,2017-06-02,3.924100875854492,43192600,19.40098762512207,15487560,15.453733444213867,2607700,8.639032363891602,14365600,15.557503700256348,6891000,4.7389349937438965,13862700,,,0.1025,0.0299836147163679,3.2395
104,2017-06-05,3.963190793991089,31419400,19.37911605834961,13962465,15.286381721496582,3460900,8.491353034973145,11255400,15.588308334350586,4429300,4.7389349937438965,13659300,,,0.1025,0.0299836147163679,3.2814
105,2017-06-06,3.963190793991089,35558700,19.690807342529297,20690340,15.33831787109375,5873900,8.802091598510742,18424200,15.40346622467041,4338400,4.713525772094727,26623800,,,0.1025,0.0299836147163679,3.2811
106,2017-06-07,3.8699748516082764,44355600,20.013429641723633,17141025,15.263299942016602,5915000,8.839010238647461,14753200,15.2648344039917,5073600,4.766884803771973,22306200,,,0.1025,0.0299836147163679,3.2741
107,2017-06-08,3.8609542846679688,27749200,19.805641174316406,15155580,15.592223167419434,5173400,8.70671558380127,13290000,15.157011032104492,3690600,4.723689556121826,12474000,,,0.1025,0.0299836147163679,3.2832
108,2017-06-09,3.8639607429504395,30382100,19.49395751953125,17979720,15.753801345825195,5224300,8.565197944641113,15518600,15.28023910522461,4293200,4.713525772094727,19574100,,,0.1025,0.0299836147163679,3.2734
109,2017-06-12,3.878995418548584,30680700,19.49395751953125,15928110,15.48835277557373,5193200,8.362141609191895,16140000,14.833538055419922,4293700,4.683032989501953,17957100,,,0.1025,0.0299836147163679,3.298
110,2017-06-13,3.891024112701416,22891000,19.73455047607422,16862340,15.21713638305664,4573400,8.454266548156738,15264200,14.715447425842285,5072000,4.713525772094727,16849500,,,0.1025,0.0299836147163679,3.3202
111,2017-06-14,3.794799566268921,67382800,19.90953254699707,34114905,15.061328887939453,7635700,8.45118236541748,20118000,14.81300163269043,7957700,4.77196741104126,31041300,,,0.1025,0.0299836147163679,3.283
112,2017-06-15,3.794799566268921,0,19.90953254699707,0,15.061328887939453,0,8.45118236541748,0,14.81300163269043,0,4.77196741104126,0,,,,0.0299836147163679,
113,2017-06-16,3.692563533782959,73551400,19.767356872558594,27629910,14.749711990356445,13039700,8.482034683227539,35992000,14.74625301361084,5791100,4.810083866119385,26427300,,,0.1025,0.0299836147163679,3.2886
114,2017-06-19,3.6955697536468506,45926200,19.87125015258789,9994380,15.228676795959473,5766200,8.370957374572754,12884400,15.049184799194336,2802100,4.8990159034729,23396700,,,0.1025,0.0299836147163679,3.2969
115,2017-06-20,3.566270112991333,54014700,19.43380355834961,18563820,14.836272239685059,4380800,8.022294044494629,20331600,14.540874481201172,3800000,4.782130241394043,26678100,,,0.1025,0.0299836147163679,3.3139
116,2017-06-21,3.500117063522339,58778300,19.455669403076172,12353715,15.274839401245117,2751800,7.979099750518799,16384400,14.53060245513916,5236500,4.853277683258057,20346600,,,0.1025,0.0299836147163679,3.3241
117,2017-06-22,3.6203949451446533,42284600,19.472082138061523,14882175,15.592223167419434,4726200,8.022294044494629,12957600,14.710315704345703,3533700,4.822788238525391,21177300,,,0.1025,0.0299836147163679,3.3356
118,2017-06-23,3.587319850921631,33601000,19.406461715698242,10896105,15.719179153442383,4854600,7.8618483543396,10174000,14.53060245513916,4177200,4.792294025421143,11382300,,,0.1025,0.0299836147163679,3.3336
119,2017-06-26,3.689556837081909,42731300,19.95327377319336,16504785,15.851905822753906,4047300,8.3215913772583,18916200,14.730850219726562,1661700,4.926967144012451,30899700,,,0.1025,0.0299836147163679,3.3122
120,2017-06-27,3.6715145111083984,45097600,19.7728271484375,16816140,16.111581802368164,7473000,8.05315113067627,20896600,14.402242660522461,4507300,4.891393184661865,16200600,,,0.1025,0.0299836147163679,3.3166
121,2017-06-28,3.6324236392974854,32077400,19.767356872558594,12615735,16.61362648010254,8527200,8.142629623413086,9644200,14.26361083984375,4715400,4.934589862823486,14228100,,,0.1025,0.0299836147163679,3.3024
122,2017-06-29,3.66249418258667,24380300,19.964218139648438,12630750,16.677101135253906,4333400,8.195085525512695,10378800,14.427916526794434,1411400,4.9625420570373535,15637800,,,0.1025,0.0299836147163679,3.2946
123,2017-06-30,3.719625473022461,29687600,20.095447540283203,13802250,16.73480987548828,4749000,8.269135475158691,10265400,14.710315704345703,2301600,5.018443584442139,18710100,,,0.1025,0.0299836147163679,3.3076
124,2017-07-03,3.716618537902832,31542500,20.284175872802734,8060910,17.109899520874023,2172000,8.38330078125,8498600,14.438185691833496,3296900,5.046394348144531,10719600,,,0.1025,0.027114579577881992,3.3009
125,2017-07-04,3.7376670837402344,12523500,20.20212173461914,4007025,17.09258460998535,1058400,8.426494598388672,6042600,14.371435165405273,1817100,5.041312217712402,5782200,,,0.1025,0.027114579577881992,3.3044
126,2017-07-05,3.6715145111083984,41958400,20.2568302154541,11187660,16.694414138793945,6447900,8.38330078125,15067600,14.15064811706543,2789000,5.036230087280273,21018900,,,0.1025,0.027114579577881992,3.3187
127,2017-07-06,3.6594862937927246,51976900,19.972370147705078,17454360,16.688644409179688,4847500,8.327759742736816,7878400,14.042829513549805,2209900,4.95491886138916,26704800,,,0.1025,0.027114579577881992,3.3058
128,2017-07-07,3.587319850921631,42677000,19.780899047851562,26238795,16.67133331298828,4652000,8.216684341430664,11622200,14.063365936279297,2377900,4.906638145446777,14827800,,,0.1025,0.027114579577881992,3.2889
129,2017-07-10,3.602353572845459,21748800,19.93954849243164,11552145,17.14452362060547,5053400,8.30307674407959,9485000,14.196860313415527,2410500,4.947296142578125,15560700,,,0.1025,0.027114579577881992,3.2644
130,2017-07-11,3.707599639892578,45500900,20.240413665771484,13639560,17.334957122802734,4949900,8.65173625946045,18650800,14.309820175170898,1581500,5.0057373046875,17937900,,,0.1025,0.027114579577881992,3.2516
131,2017-07-12,3.891024112701416,66332200,20.459228515625,36332505,17.25416374206543,8527700,8.898576736450195,23503600,14.566549301147461,3337900,5.117541313171387,35863800,,,0.1025,0.027114579577881992,3.2258
132,2017-07-13,3.8699748516082764,32983300,20.51392936706543,14836470,16.838680267333984,7776800,8.978799819946289,14145600,14.86434555053711,2570800,5.196312427520752,16611300,,,0.1025,0.027114579577881992,3.2102
133,2017-07-14,3.924100875854492,35977500,20.55769920349121,14923755,17.034881591796875,3751600,9.07444953918457,10801600,14.97216796875,1912300,5.216639518737793,26348700,,,0.1025,0.027114579577881992,3.1893
